File,Unique Keywords Found,Total Matches,Text Length,Keywords Matched,Match Details
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01073-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1073_MOESM1_ESM_pdf.md,0,0,23295,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01074-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1074_MOESM1_ESM_pdf.md,0,0,8818,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01076-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1076_MOESM1_ESM_pdf.md,0,0,8241,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01077-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1077_MOESM1_ESM_pdf.md,0,0,60905,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01078-8/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1078_MOESM1_ESM_pdf.md,1,2,71324,google,google: 2
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01082-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1082_MOESM1_ESM_pdf.md,0,0,64259,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01083-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1083_MOESM1_ESM_pdf.md,0,0,45252,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01084-w/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1084_MOESM1_ESM_pdf.md,0,0,165726,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01056-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1056_MOESM1_ESM_pdf.md,0,0,33226,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01058-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1058_MOESM1_ESM_pdf.md,1,14,72750,gpt4,gpt4: 14
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01059-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1059_MOESM1_ESM_pdf.md,0,0,129584,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01062-2/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1062_MOESM1_ESM_pdf.md,0,0,16405,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01063-1/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1063_MOESM1_ESM_pdf.md,0,0,16175,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01064-0/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1064_MOESM1_ESM_pdf.md,1,28,59664,gpt35,gpt35: 28
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01065-z/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1065_MOESM1_ESM_pdf.md,0,0,11400,,
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01066-y/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1066_MOESM1_ESM_pdf.md,3,14,39699,"gpt4o, gpt4, gpt35",gpt4o: 6; gpt4: 6; gpt35: 2
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01067-x/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1067_MOESM1_ESM_pdf.md,1,1,133120,google,google: 1
/home/aipexws3/Jessica/Dataset_Ghost/PDFs/MachineIntelligenceSupplementaryCode/SI_md_output/2025/s42256-025-01069-9/01_supplementary_information_Supplementary_Information_download_PDF_42256_2025_1069_MOESM1_ESM_pdf.md,0,0,45061,,
